total_sitting_minutes,number_of_breaks,avg_break_duration_minutes,longest_sitting_streak_minutes,fatigue_level,age,daily_work_hours,bmi,sleep_hours,gender,work_type,fitness_level,day_of_week,time_of_day_dominant,device_preference,risk_level_encoded
331.0564944051767,11,2.499583235491856,266.732036570685,7.895042048944882,23,4,26.51803949947127,8.698760669384914,1,0,2,2,2,1,1
435.0279230166533,5,1.7458564027168595,260.46360066129984,7.1379348901865765,35,4,21.13303271009221,10.393579160557469,1,1,0,3,3,0,2
437.3604196644436,2,5.814501304597449,356.7526224505395,8.07208664233605,28,4,24.806524398061,6.994784188277401,0,1,2,6,0,0,2
309.74284736105864,3,9.187604215171364,246.27947892465173,7.423639137879351,41,11,19.380003545141967,6.572362218115732,0,2,0,6,2,1,2
198.67819266092283,5,1.5812750819908803,113.19518741792382,4.3050163627513856,48,6,26.002370659652755,7.976886962384812,0,1,2,1,0,0,0
309.25084802699075,4,2.292765345769637,196.1214899241096,3.776147580947476,26,11,22.75467129560805,9.54178530438838,1,2,1,4,0,1,1
208.19723435221195,5,7.452418757893176,127.07624861836648,2.753783109768265,52,11,25.250156448233128,6.860284716507492,1,2,0,4,1,0,0
437.3584177213541,4,7.786214125926539,301.73969668502525,6.982702731387344,53,8,28.146303217409965,4.693028221159826,1,1,1,2,0,0,2
308.07202008857934,3,2.5667099201947448,260.7930255298747,5.897107258652656,52,10,23.61394782688824,8.128685594308232,0,0,0,5,0,0,2
212.3231221268108,8,5.274696881771417,187.23584925533865,1.053739376974281,52,5,23.7699689870468,6.825984724875172,1,2,0,3,2,1,0
371.5673764348155,4,3.534208744307125,253.83693623946155,4.793409706121791,49,10,18.67374865676269,7.551169200632958,1,2,2,6,0,0,2
326.34092146867016,8,4.1776467397265815,282.02628706077513,7.731696759893576,53,8,22.384259143504185,9.32862074855254,0,1,2,4,0,1,2
277.70998487632977,4,7.787031617192674,209.99227575911505,7.803119594270163,30,11,20.93957983533072,7.56660792577576,0,2,2,1,2,2,2
285.286709900961,9,3.5102191005815446,138.518918426036,5.015819124184542,47,11,15.145110981838243,6.437589427055448,1,2,1,5,1,1,0
169.26477494485607,5,3.490723700301774,91.96926610179072,1.0,38,11,20.556396903763844,4.918273067108052,0,0,0,6,3,1,0
478.1366607455852,5,3.035442649508237,399.386489934937,10.0,39,8,14.74432227479818,6.460601504339051,0,2,2,1,3,0,2
422.2407901060821,2,7.047220144986508,293.33455365863443,6.7923034905143,22,4,20.758756713889007,6.760084183567413,0,2,2,0,1,1,2
384.233028131586,4,2.63258818097785,270.48666628646373,9.33398784814077,47,6,24.075696716479847,9.04159023317469,0,1,2,5,2,1,2
306.3316416600611,2,3.4970727892323312,271.2210250905009,6.544449504465991,56,9,18.98487614937079,5.333918046964547,1,0,2,0,1,2,2
277.27661759242056,2,4.250526283447528,146.07853290351468,5.053413729109134,33,6,23.27699960488988,5.149038426615033,1,1,2,5,3,0,1
304.87904596603994,5,7.747045879253989,226.0363592405864,3.248031590132517,27,7,24.12703352579624,10.074895193682504,1,0,1,4,2,0,1
251.94822094393103,8,7.033872456610402,187.5071442704943,2.5888691524456737,33,11,21.563177212656075,8.694639360962535,0,2,1,6,2,1,0
175.21614949032846,4,5.228907879241721,90.54826935775638,1.0,29,10,23.02390325912902,6.156602353651112,1,1,2,4,1,1,0
262.86893211187964,4,2.1286412742096257,148.0145471916678,4.978173026185778,34,7,26.47128847937166,6.398008253233771,0,1,2,3,0,1,1
368.7796431675659,4,1.0,240.4833025181472,4.933746669719561,19,5,23.02143555346767,6.25385109659391,0,0,1,4,3,0,2
253.53352816136265,6,4.936450701978591,215.3717652365748,6.230444269218446,44,8,24.983510568089613,7.959771452295473,1,2,2,5,1,1,1
359.8952052631213,3,6.550745765173082,278.1867417972333,4.503103054667104,31,9,21.815947669237584,5.866233522236339,1,2,2,1,0,1,2
422.2510879084061,4,5.803865741937074,349.8669983595348,8.290446545555348,48,11,31.00718980982294,5.538932504522315,0,2,1,6,0,1,2
306.2724645801667,4,2.773673935108205,188.5536276100308,7.550817138289502,35,6,29.23898208207473,5.052797649859537,0,2,2,2,2,1,2
313.1018740230044,9,2.358231983729889,132.10528268333715,3.499074945867962,45,7,24.31516123931828,6.990286517234396,1,2,1,1,1,1,0
241.0304458901812,3,3.88975875042424,179.01780737370763,6.005719733029159,51,11,22.27077037677786,6.607953568066564,0,1,1,3,2,1,1
342.4606642175141,3,5.006256243715755,264.4055079056821,5.919204408442308,57,8,17.877163725710915,9.024892515750272,0,1,2,1,2,1,2
363.6618269456576,9,7.073020862992562,293.0086797560908,7.835138931250599,44,7,25.004822937141004,9.42687728916574,1,1,2,2,3,0,2
481.7023687560758,6,5.577073998562176,206.23679300677668,6.5381255074158044,38,8,21.234568686421245,9.668479395182018,1,1,1,2,3,1,2
132.40456663402665,6,3.907077631901661,101.87737611788116,3.469023084369396,20,5,21.83192533749452,5.64023890814261,1,1,2,1,0,1,0
338.02405723673206,10,6.476527901314522,226.9346319531689,7.111877033598287,34,4,22.467297880044423,9.634401903526095,1,0,2,1,1,1,1
377.4817726384886,2,4.031948801944848,289.9567516367917,8.858771576055922,51,8,27.082901284350484,4.980970558760598,1,0,1,0,2,1,2
303.14310698806594,8,5.8547781201355695,201.56205327864183,5.56230187282987,44,5,19.947238785737937,6.884791639221482,0,2,2,0,0,0,1
322.81332822871343,4,5.927815889240715,193.0459922354827,4.4599186640675885,40,4,21.369331234734744,8.553211229825244,1,2,1,0,0,0,1
339.1720714579905,4,6.687293488481699,301.952593532958,5.015819124184542,27,6,19.736423097619788,4.280181885539252,0,0,2,2,3,0,2
417.93251034339886,4,3.9407303562569673,249.74099512954933,7.592835608621367,37,4,30.406129458373243,5.801904013505057,0,1,2,3,3,1,2
282.7072870221567,4,6.6719300856688495,114.91202085464047,6.2824146323548105,36,10,20.34649577278217,8.396035031597744,1,0,0,3,3,0,1
443.509911916554,2,6.22260652419567,295.4911520555464,6.979659014319039,56,9,22.594167146908244,9.324614232491763,0,0,1,0,0,0,2
294.63702281950054,3,5.680437188323789,124.39966659982598,4.270049060870595,31,4,26.38865865847516,8.876716992365832,0,1,0,6,3,1,1
381.0278649173706,2,3.3676756279468245,304.4433494439986,7.1819226295727,19,9,27.634933752194627,8.36774690977225,1,0,2,3,0,1,2
392.1071158641387,6,6.304070453266328,289.1147568626532,7.3350395526147425,46,8,18.6095087718122,5.911059208981172,1,1,0,4,0,1,2
182.2742961715873,4,5.149382210547603,96.25063757459412,3.9464651153588535,31,9,24.06330312758052,8.279144077696866,0,1,2,1,1,1,0
269.12978693163984,3,6.326723408643908,216.56510215566948,4.93460908556589,54,4,21.750603375077965,5.598002624302329,1,1,1,5,1,1,1
338.88009635353643,7,2.7951785210943,229.0571097198521,3.743930280430916,26,7,21.645497473271583,4.305571675115054,1,2,2,0,0,1,1
271.30029597143727,3,7.980847807019254,143.73262983078607,1.891710944769089,47,11,18.4892593080056,7.250668642030354,1,2,2,6,0,1,0
285.3390745131356,5,6.684973304084159,224.31098601865745,5.62241889687878,41,9,25.668516036649585,7.090002663979563,0,2,2,3,1,1,1
263.4765592578448,7,5.520458549797177,190.53341604455105,1.0,32,11,24.99620656297749,7.692125899458848,0,1,2,6,0,0,0
220.08670746253537,3,6.840294345125081,98.39148197947584,2.2579494991793867,32,8,24.11508776531805,6.33162500289146,1,0,1,3,0,0,0
219.2242774286131,5,3.3535699657023947,155.70495303438688,1.9920728204152096,58,8,26.84414626500512,6.665446997824803,0,2,2,3,0,0,0
299.5169595995783,3,3.828521043870241,191.34181820247048,1.927725367715079,48,5,22.15833757539177,6.006037033878745,1,2,1,5,1,1,1
244.8686244789748,6,6.627043630178107,172.73596488014076,2.4432861183097945,57,10,27.22024930554308,5.165670326619239,0,0,0,5,0,0,0
224.3506034704558,4,6.979089773852063,92.11126252218102,5.901718416424297,28,4,14.346180408454794,8.903008145669382,1,1,2,0,0,0,0
260.1064449498216,4,5.210044206730668,233.9609334526517,5.609087899965976,33,9,29.568325033486808,5.735135082300402,1,2,2,0,1,1,1
390.7872820815502,5,4.561963211286235,299.0347091633691,6.954973118857796,56,8,22.91415530450561,6.71832815362452,1,0,1,5,0,0,2
157.79002320811662,4,5.89445950536985,129.61672301404104,5.256508195228958,50,7,21.94390050745302,5.776028874249725,0,0,1,0,3,0,0
239.03702300049952,5,6.702421902476985,202.0600795858012,5.528088463759406,56,11,27.546124724477085,6.800240997872196,1,1,2,3,1,0,1
320.8189682931612,10,2.7897836910163267,268.9315021752324,3.3962878715981955,48,10,25.360683038194107,7.149463572509856,1,0,2,1,2,0,1
437.8277373650036,5,4.3513949354966055,322.8290139596728,9.914403907061542,50,11,28.524818112951955,6.994784188277401,1,1,1,6,1,1,2
290.52948400926846,2,2.564011566688789,125.68668969241006,3.772533766608301,35,4,31.092970546285464,8.799997375801784,1,2,2,6,3,0,1
217.74277579590623,6,3.3223633373235515,116.04920229073268,5.015780081383944,32,10,22.31324295979277,5.297870315062729,1,0,0,3,3,0,0
316.3344006863357,11,2.131523320150988,128.56911298568193,5.566281413226516,42,6,16.92857699152018,7.581471982694778,0,1,0,3,0,1,0
282.86773899019107,6,3.318951265968056,248.59939058467816,4.0116666607032085,47,5,23.35441306395404,7.828276210761583,1,0,2,6,2,1,1
225.41929706080327,6,7.109321430972623,125.09338440262592,3.323919154603495,20,11,26.11922405961901,6.3899072325188,0,1,2,1,1,1,0
257.4683843495999,6,4.507796275185262,215.4895135706807,5.944959559414096,26,5,27.14382963752184,4.482212682508123,0,2,1,4,3,1,1
373.1067288554752,4,5.080135812921541,313.4204078986763,2.3577841605505547,54,7,27.6649299558786,8.223392910310372,1,2,2,5,0,1,2
376.65634370970616,2,5.285329697882948,314.9286245600336,9.930182874271056,24,11,21.07722361875829,11.469464871404798,1,0,0,0,1,0,2
292.1663369438172,4,7.233140618517422,215.71907313387044,3.543295438775231,41,6,22.75359125016924,6.13775155974099,1,1,2,6,2,1,1
213.44761135189168,8,5.4069794964036655,139.38124673574856,2.5715334392566764,58,11,22.48106757540605,4.819366162704537,1,1,0,0,1,1,0
368.79365702255706,5,6.678191558566609,280.9792995550258,10.0,19,7,28.76582353635552,5.615974205253771,1,2,2,5,1,1,2
355.3176045173688,11,5.629633739352399,286.68354463237495,9.200074158186569,19,8,22.457003682931784,6.513003570344391,1,2,2,3,0,1,2
290.82553492548345,5,7.355696505188424,217.776763127562,9.192788410571945,43,8,26.53373166833081,6.200502504300185,0,2,2,6,0,2,2
220.3668315095425,8,3.1117743772612574,91.70311644960888,1.0724833439643469,48,11,24.153743682269123,6.803845356335398,0,1,2,2,2,0,0
281.54054299934234,7,4.399200537393006,141.93079701161096,4.652180583603451,24,4,22.691321380095548,4.141773672387872,1,0,2,6,3,1,0
342.6826335977042,2,4.374604007096149,287.30074615002843,4.648991185464981,39,5,20.25013700598156,4.861175518898546,0,1,2,2,0,0,2
171.78003811152766,3,5.080040446404661,69.26043994342488,2.9427370874003054,39,6,19.32223113461972,10.27628641447523,1,2,2,2,0,2,0
83.93348558770722,4,4.647728669109578,72.13701165735634,1.0244180531583655,23,4,24.44589075765467,9.381603963019732,0,1,1,6,0,1,0
340.06410957850727,13,6.238601614222482,157.54460214372176,5.9970023320055,34,4,23.40289115095066,6.994784188277401,1,0,2,2,2,1,0
264.3728165849354,6,5.4585209915149004,175.5011778027274,5.31359671228066,44,9,17.645592087699413,6.008815370005387,1,0,2,3,0,0,1
314.81869773483226,6,7.093567542100797,219.25764234964484,2.806373256960828,26,6,26.623640359552112,6.920526524568133,0,1,2,3,3,0,1
394.0168324262775,5,5.562476467175111,272.30685913017123,6.926152796506161,49,7,15.704301125537638,7.255014601112689,0,1,2,1,1,1,2
268.8119073946726,2,5.590206443511363,210.21894371619177,4.437035823284877,47,8,22.259612790575908,6.099801289256963,0,2,2,1,3,2,1
276.5580676995492,6,1.0,221.9452561142756,6.177227071351869,56,7,23.87205478950783,6.602113105276902,1,1,2,2,3,1,1
420.73155417246073,5,8.38902489431297,196.57382142509888,8.096053121375995,52,4,23.74937210176677,5.753173514970422,1,1,1,3,2,1,2
260.68457769944195,2,8.386497335326595,212.1109485564552,2.870574021098508,18,9,23.157680479655465,6.994784188277401,1,2,2,1,3,1,1
318.18375790237866,6,7.470169652907546,193.5983282646371,8.440686423243978,45,11,21.79152079184588,8.122732173590967,0,2,2,6,1,1,2
354.82701358574985,1,2.2632386686985684,189.39486132459265,6.432755803507565,34,5,24.67709928551105,4.3661999589313165,0,0,2,0,3,1,2
296.0974861326868,6,3.2291987167689853,229.10721543340972,2.206683220930563,58,5,23.46019064826536,6.084752779677169,0,1,2,4,2,1,1
382.9872445063296,5,6.83924415492311,165.64320821093048,5.639071809012973,33,11,27.879698598052823,7.718504788277219,0,1,2,0,3,1,2
354.0896087727481,6,4.468552966343331,275.3587747642407,3.708569676468416,28,9,23.38290061927286,6.276005399407057,0,1,1,5,2,1,1
339.3879369492677,6,3.13605363029754,245.3205283560084,6.724639672136004,59,9,21.57670380979336,5.21904384775019,0,1,0,5,2,0,2
358.79759885571536,6,3.1551592758227027,316.74030772649087,3.697425243108307,55,9,25.01148940770222,8.458769718879267,0,2,1,3,2,1,2
363.8595401986405,5,2.5580753836477528,326.24016049972266,8.378178653368845,24,7,24.416149443138107,7.453383878001982,1,2,2,0,1,0,2
118.34772380403456,4,4.250760657558711,82.02770997223836,1.0,35,7,25.837569210854006,9.6842398352286,0,1,1,0,2,1,0
199.7162889691097,7,5.822259987435557,115.69419786097583,6.253354598329939,51,9,19.39464043885197,8.701452011824257,1,0,0,0,0,1,0
378.5201119378279,4,9.54522570385202,318.66791763425,5.233076557936842,51,7,20.41736610169273,10.351665735370135,0,0,2,4,0,1,2
370.89895598332447,1,5.915145551221957,329.2387821575485,6.075801232250292,22,5,26.806549645416894,8.892331652155695,1,1,2,0,0,1,2
355.440499181529,2,2.9017215378613512,180.6563964535295,8.394330464071079,51,8,23.29568695856129,8.272391721601881,0,2,1,3,3,1,2
234.6753033542976,5,5.577136392533175,130.73572344039013,6.224193842851105,28,6,19.47523862077277,5.185936810542748,1,2,2,4,2,1,0
302.1468684809375,2,4.765379827251049,170.41820536883276,4.287091966871167,47,9,14.185382965369811,6.124202660255358,1,2,0,6,0,2,1
320.2985456834277,10,8.316987235978809,260.09791572079257,3.7595761156724135,27,10,21.12141075143139,5.244740563283132,1,2,1,0,2,0,1
176.071509200457,3,2.8932069626622323,99.11216573799808,3.1787434190616994,41,9,29.56030820013653,7.11752389803316,1,2,2,5,3,0,0
283.71637532508225,5,3.712012483219569,226.6096052835624,1.0,25,11,23.156002938716867,5.659192634833547,1,2,0,0,3,0,0
287.5839400550065,6,12.478572810089398,151.9441305181945,3.6371649816945664,47,6,27.02399890272179,5.6046642474412245,1,2,2,0,0,0,0
437.64577018700265,4,4.513845912905852,248.6911729747985,10.0,23,9,24.954245687226884,8.352429662242132,1,2,2,4,1,1,2
369.8586129535174,5,5.60686799773104,276.727747226154,8.908343795651385,53,8,24.317132844548848,7.1799708930240405,1,0,2,3,0,0,2
211.3360235136712,3,4.145384755718356,124.99218118259728,6.702387313606499,39,8,21.386411536753123,7.473746168855076,1,2,1,6,0,1,1
199.98391019318512,4,5.937930272735017,105.8523939767559,3.2646002335515902,36,11,22.689054024725653,7.994083866123251,1,1,2,6,2,1,0
325.9320238410477,3,5.1386613508565455,144.32866746662484,9.849574700969615,30,8,22.002615299976608,5.83146961853479,0,2,2,5,2,1,2
171.41673522282343,8,2.5432994318304845,87.92997163690967,5.274486847614391,43,9,13.572735930500263,6.994784188277401,0,2,0,1,1,1,0
337.403804520644,2,4.181574730334766,158.82731165462778,3.2792888833368705,39,6,23.993944868395097,5.438166603698974,1,2,0,0,2,0,1
222.757963579922,4,9.740328977713771,134.09880472240943,2.1399785621850693,24,6,23.032130925301463,5.908198025428606,0,1,1,2,3,0,0
293.99951323541654,6,6.008573923096535,201.21892305901784,2.395529649608093,36,6,25.59087306280417,7.656066922801047,1,2,2,3,3,2,0
191.0321474773121,4,6.398915093375487,126.34893476982155,1.0,42,10,23.64403877162461,3.694349126016199,1,1,1,0,3,1,0
204.92907144878487,1,4.520349583024673,181.1048640536824,5.423037644413551,40,10,20.62615299282448,6.872220621131634,1,2,2,6,3,0,1
450.8223144268294,5,5.533803563329353,199.36653569946736,5.558609883124823,19,4,15.222587468237531,10.012944009807285,0,2,2,1,2,0,2
406.6000667360754,11,2.0167061423173505,216.7014527674024,6.939757696127192,47,5,19.54563654811473,8.301671789072076,0,2,2,4,1,1,1
331.32227422995703,4,5.690283798662475,278.13811947952314,9.746427541239148,42,8,16.23240865494609,7.853606398389838,1,1,1,5,2,2,2
297.368329409572,6,8.233576048508315,164.11714184294183,4.178718754929824,41,5,28.917526685850085,4.210869956417227,1,1,2,3,3,1,1
339.6176690848098,6,4.027848292482804,250.46060096601647,8.539822268490314,25,10,26.544403011721823,5.1132762245761,1,2,0,6,3,0,2
400.7532428694298,7,1.7111315935885831,223.88138072706536,7.049367453882504,44,7,23.02390325912902,5.941782144870302,1,2,2,1,0,0,2
207.26774856859768,2,3.5486309201728243,142.92269166314372,1.0,42,6,15.108189670744997,6.871311757987896,1,2,2,0,0,1,0
354.8222082823109,8,4.053041568240932,208.3642178925124,6.831177691591582,19,10,23.660259877607498,6.660579492423101,1,1,0,2,3,1,1
137.0510864180525,6,6.555937612315939,110.1419710372913,7.391679531340971,40,5,24.94481410905136,6.101996807805164,1,1,2,3,0,0,0
390.3473616937709,3,7.722772103870115,271.4141658966534,6.507579743335494,43,11,29.75706573529635,6.864325346987438,1,2,2,1,3,0,2
134.0467500863329,2,5.942768273746226,87.70607257132149,1.0,51,9,21.032017195451168,7.320145420002124,1,1,2,4,1,1,0
357.679877927855,4,8.450730081432193,297.2564177361055,9.479402273406205,27,7,20.245909105176388,5.724630159589887,1,0,1,0,0,1,2
210.1363026728368,8,3.258079025617388,114.49452004232616,2.853386527457567,31,10,23.31438244990109,6.876033063449163,1,0,0,1,2,2,0
344.9849619102191,5,5.58422018666931,272.926767328436,7.8501255696122465,52,10,23.35605638940187,6.892393294463011,1,0,2,4,1,1,2
279.4786738962771,8,5.758511815084828,135.35340349865328,4.624147609290871,54,11,21.20694210902635,6.994784188277401,0,1,1,0,1,2,0
479.3288343934639,3,3.338129005357029,420.4781094834326,10.0,39,8,19.81003780302053,7.312776404630917,1,0,1,1,0,2,2
302.42887572525257,7,4.782977749401816,203.5747956139724,3.892544950729918,35,6,27.40848879552802,4.956556435222035,1,2,2,1,3,1,1
315.8276000659408,9,7.239475376429688,243.46904524286893,5.245722960664905,40,11,23.344999388509525,7.917348701521137,0,1,2,2,3,1,1
185.10057479628773,6,4.973441997927556,112.76867149527382,5.240566485829675,22,5,19.26025526327992,6.927688268408676,1,2,2,2,1,0,0
318.86342845998644,2,4.327908202359181,185.6757189763516,7.232087399592504,33,9,21.42642707389189,7.498824566650723,1,2,0,0,2,1,2
299.0999140479965,5,6.220920306932536,146.35482380267197,4.103766802503135,29,4,23.02390325912902,7.077159622567927,1,1,2,2,0,1,1
209.52182879850096,4,6.445438754421734,153.76511253067324,5.696890423701372,52,10,19.310250611959223,9.24804939364722,1,2,1,1,2,1,0
282.78830136526005,6,4.438940571819208,211.1098909129142,2.3517836594286927,56,9,25.36997853141653,5.91168562480502,1,2,0,4,1,0,0
346.8307681721764,4,5.427965541840778,243.12465431178973,8.807135583448547,27,9,27.239412603759927,6.463682773178963,0,1,2,4,1,0,2
381.3836250185817,4,5.209586192643399,196.9895468496576,5.976354394065098,58,6,22.021363606296017,8.44593817404535,1,1,2,0,0,1,2
274.99154493724325,6,2.535378109865906,201.17439279415245,3.676981233671088,31,4,27.2688359072932,6.253047237172764,1,1,1,0,3,2,1
122.95479715079408,5,2.63123658015843,77.81547234625825,2.2823202881309395,19,4,21.80752579230256,6.0421984868858445,0,1,0,2,0,0,0
176.7817363000651,6,1.8253610924246373,131.36755442917985,4.141851936948935,38,4,21.218542263410885,8.602884815716802,1,2,2,0,1,1,0
270.3549347839503,2,5.740405992595068,137.62078341184971,4.547571204196587,43,7,20.091820676476125,6.454524430967108,0,1,2,1,3,1,1
313.4656228500345,5,4.382865827336317,268.00414054865286,8.151064220739771,33,8,27.33409574589279,7.456540655850585,0,1,2,5,3,1,2
262.83786256908064,2,5.228443277399489,222.19281813533823,3.9125947011384232,34,8,16.335049121282125,5.949341225634214,0,0,1,6,3,0,1
385.54916683601255,4,5.23364919760339,275.6199304559263,2.7715404822673366,46,4,27.9637560035604,6.994784188277401,0,1,2,0,1,0,2
274.088877294922,10,5.330401062722369,245.6630803930097,3.399165184994681,59,9,19.616311948402043,9.45891147365928,1,2,2,3,0,2,0
178.74469886741375,4,4.142716566010194,132.51219893424462,4.314030837468097,37,5,25.25008499735156,6.350236408649595,0,2,2,5,3,1,0
340.2265105689708,2,6.786935775037845,277.01617011025206,6.554065271324424,33,10,28.27062978563545,6.365648198460027,1,1,2,6,1,1,2
240.5953708006096,2,1.4929905342468754,156.48006104718937,5.43766840363172,47,5,17.551496041017472,9.40308978784148,1,0,1,3,3,1,1
175.47275584226767,6,2.4833991786812604,109.0846508317751,5.248910875376405,54,11,25.47087240818497,7.195505320647194,1,2,1,5,1,1,0
206.6758071450939,4,9.099469063055206,114.03554242007849,4.010332191527934,19,5,21.142605059245646,5.8143411823039335,1,1,1,1,1,1,0
281.30077427641385,6,3.959558770075067,136.1060990100882,3.136594940990112,19,10,20.30994626452796,6.12014552646268,0,1,1,0,0,0,0
451.08024894723695,1,1.8245725667611392,195.80084874912188,5.371773130145598,50,9,23.373934447564736,6.26980347660558,1,2,1,0,3,0,2
176.95538318426452,4,4.369330257074105,155.10463344890218,1.4683560560072322,29,11,21.37154152629258,7.472920255881293,0,0,1,4,3,0,0
242.1920757475304,6,1.0,166.41109230407935,1.4308248772453669,21,6,28.749397315014697,8.82586041553581,0,1,2,1,3,1,0
329.4151435078496,4,3.695923854120851,167.12096512122042,6.325898607911477,57,6,18.522739183790268,8.92087016014644,1,2,2,5,0,0,1
404.4886565988064,7,2.6616769284510875,328.4041988521516,8.780013851838754,38,8,21.99064228895122,6.623351584458111,1,2,2,3,2,1,2
253.7772731124574,7,5.448515930413826,146.3629043226151,3.5621543086811456,32,9,26.578703381210268,5.57289701928248,1,2,2,2,1,1,0
369.8232369880627,7,4.181286675086,320.0550872865079,7.537911269819856,26,9,26.45581998711084,6.657429937838918,1,2,2,5,3,2,2
387.1044858344324,8,5.703441450986892,318.7753081504123,6.408444552256213,25,6,20.33044521549716,3.7935491547413775,1,1,2,6,1,1,2
209.39587715091324,3,5.975552515878261,151.405078508,2.454246125683201,44,4,20.918308635562585,6.566635917655059,1,2,1,1,1,1,0
355.504512556111,4,8.836685776877747,261.0938568839496,7.067151898828019,20,11,20.98174141013753,6.254735779405422,0,1,1,1,0,0,2
326.22358310013266,2,7.035592536162744,204.7497967482159,3.288385826873607,27,11,24.52575004907809,5.106109711850717,1,0,1,2,1,1,1
326.8655719594014,1,5.574942065678164,264.1357484837325,1.478358390690119,41,11,14.61709644742267,6.020979827295866,1,1,2,2,0,1,2
228.68616059109635,14,7.412303147621266,163.63891829258458,7.916825473134166,40,4,26.55501907561013,7.659037356208849,1,0,2,1,3,1,0
325.10123322524686,9,3.96714650582555,190.52004969901128,5.616502715892503,34,8,19.83636161943613,5.915235203093894,0,0,2,2,0,1,1
376.393037586856,9,6.128158908367928,239.90072474923227,5.139898669794903,32,4,22.511934196363978,7.930119696758727,1,1,1,4,1,0,1
179.80612996180918,3,4.8590294484545575,135.19623816580227,3.843844236560941,38,8,25.469899915176136,5.793197603558445,1,1,2,3,2,1,0
228.16210516828284,3,3.819745198994079,193.045088097478,4.552576680496816,23,8,25.834794326233897,6.786244665239932,1,0,1,5,0,1,1
346.39772798815613,5,3.629179123832976,274.8649109304176,6.697212254297052,45,8,23.273771413717974,6.765723747583114,1,2,2,3,2,1,2
228.8583503021684,3,5.436959049208973,195.72611126933984,3.877863890193901,52,9,30.07614209407312,5.296132485505539,1,0,2,4,1,1,1
246.8044493419991,3,4.814050350124267,154.2124032594891,6.498457239297603,29,8,18.834539436945445,10.581914883305467,1,1,2,2,2,0,1
290.19163208333373,7,1.118855017447383,234.7816972711804,4.711497435708461,48,6,19.625755131094675,6.263040003818682,0,2,2,6,3,1,1
203.77552051134103,10,4.551807936485308,174.40304717741068,2.8087317463726373,44,11,23.71568987411669,7.235714710633807,1,0,2,1,1,1,0
335.09617607185766,8,5.065480168841557,178.80122911611556,4.640655801588062,27,7,25.48949407398198,7.8577878888534,0,1,2,3,0,0,1
212.92116066215075,5,1.8941328369996568,108.85372126463282,6.671612321085582,40,8,20.222382677217947,8.290723086845171,1,2,2,5,1,1,0
418.6829733911717,9,3.643820561159312,294.64685832407133,4.841522206096975,55,8,14.859856764093026,7.947714942732997,0,2,0,2,1,0,2
219.3800939244261,5,5.319270195736171,98.41548440415131,3.307106758605467,38,11,32.21661533987118,6.944044307960053,1,1,2,5,0,1,0
300.3526524232056,4,9.04565061275474,167.99341879409286,5.189262879799044,55,9,21.60744741997862,7.802562416310572,1,0,2,3,1,0,1
346.426483928666,4,4.248962045110845,165.58374472546652,4.865350458381084,27,9,23.25827071349596,7.348367415173111,1,2,2,5,0,1,1
412.69156010133577,7,4.5209411042702445,237.35777408117448,7.993766401620368,27,5,28.78578518972149,2.843520996829236,1,0,1,0,3,1,2
173.38518846241828,5,2.369214805714981,102.19644977865394,1.5883876201411706,33,11,23.684732909797287,8.420106471301542,1,1,2,1,1,1,0
333.4994492640877,4,8.223293657070204,288.98582194079887,4.313695390673533,27,8,18.60314260960716,6.994784188277401,0,1,1,2,1,1,2
196.6582411405012,5,6.763412141646517,108.8068697020135,3.3350492690116456,20,8,16.955911362169015,6.267908249430349,1,0,2,2,1,0,0
324.9380581786082,2,5.057833294941013,165.05376610334744,5.142674376406142,30,7,28.14619961743688,6.646678455686311,0,0,1,3,1,2,1
211.4649116676132,9,3.383617419931168,174.01739357465885,3.6227859431843767,45,6,23.006878481334702,7.641080887186876,0,2,2,4,0,1,0
346.2092324343588,5,7.098681359936581,198.5959316977914,6.307667770249137,27,6,20.568232487817127,6.493191297806363,0,2,0,3,0,1,2
383.0451089633327,6,4.421442722528026,237.9778320749424,8.025474955896877,51,10,23.96736313742486,5.971931817500107,1,2,2,3,0,1,2
476.3365955625709,5,8.31144109267941,364.4317701555039,10.0,56,6,22.29887214535602,7.5174189237517615,0,0,1,3,1,1,2
240.80882939701965,2,4.908450476263718,181.18741105004503,5.206329964576188,38,5,17.98921257766376,7.773371142805741,1,1,2,0,3,0,1
331.88330847915665,8,5.159882724447553,205.5196642900315,2.489182618571945,39,4,25.95659602820656,7.241193227623405,1,2,2,3,2,1,0
353.2998071282303,6,4.428938248870287,206.44185846548496,5.015819124184542,41,4,20.73727598992231,6.067841313148825,1,2,2,0,2,1,1
173.6257343291149,3,7.547240637429653,78.58759249598315,2.462852575915304,53,11,21.32298117391576,4.696577234974598,0,2,2,0,3,0,0
280.24061707346215,4,6.255142192601936,235.17350663325684,7.360492807149065,47,4,25.168573424205235,6.785998201338191,1,2,2,5,3,1,2
343.8472758726992,6,4.516583363187987,283.60042639951695,5.103686606966293,21,10,22.929789876333363,9.26520911909811,1,1,0,5,1,1,2
196.3330964001252,5,4.500178837513873,114.05907836434191,1.0,57,8,28.04830445332934,8.280169174897141,0,1,2,1,3,1,0
256.8889903022604,3,5.850214384188921,194.80457807703635,4.611689753759206,52,5,30.70466767453405,6.994784188277401,1,0,2,2,0,1,1
283.1615778167102,5,2.74883134114588,188.3275225089496,3.670658058873838,43,9,24.139260616173345,6.994784188277401,0,0,1,5,0,1,1
